advertiser_id,product_id,type,date
OY5LNPB5A8FF43ITRZG3,amkolk,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,5iddog,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,ao2jek,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,oyqg86,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,bq9zmv,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,ehvtdo,impression,2023-04-21
GXLKAA83238FVRU718EX,y58p84,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,fprozu,impression,2023-04-21
5E325T5HYL61QSABVR5V,2ld5xz,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,cpoqco,impression,2023-04-21
IDOFCO721HTJGDH7332G,iprb5k,impression,2023-04-21
LW045DVYSGRD75TK6U54,lywka5,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,lh3xv5,impression,2023-04-21
GXLKAA83238FVRU718EX,1lbvq4,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,gh026k,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,xgnop9,impression,2023-04-21
5E325T5HYL61QSABVR5V,q05a7h,impression,2023-04-21
IDOFCO721HTJGDH7332G,udc3q8,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,vecd58,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,rk9x1r,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,mrti6i,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,61cpk1,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,aidi05,impression,2023-04-21
LW045DVYSGRD75TK6U54,yntzgb,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,9fdnnn,impression,2023-04-21
LW045DVYSGRD75TK6U54,c4r740,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,lka0ux,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,1ndm85,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,d368bj,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,moqwz3,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,ugwbs7,impression,2023-04-21
LW045DVYSGRD75TK6U54,8immml,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,0zyzy7,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,ojib1g,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,agwbxn,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,r5kktm,impression,2023-04-21
GXLKAA83238FVRU718EX,ggkm3j,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,rbl7k0,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,zv971s,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,iixxf2,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,492rog,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,rs7qq7,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,qr42my,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,s3am3r,impression,2023-04-21
5E325T5HYL61QSABVR5V,8t9x3j,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,p8i4hs,impression,2023-04-21
IDOFCO721HTJGDH7332G,nhyref,impression,2023-04-21
LW045DVYSGRD75TK6U54,yd2pit,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,ot4ozo,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,5op36z,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,97ijg3,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,moqwz3,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,spc9vb,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,7wbmu6,impression,2023-04-21
GXLKAA83238FVRU718EX,tw5zm2,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,exnzpb,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,keszc0,impression,2023-04-21
IDOFCO721HTJGDH7332G,tdi3cs,impression,2023-04-21
5E325T5HYL61QSABVR5V,u981g8,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,12jkgc,impression,2023-04-21
GXLKAA83238FVRU718EX,uthbpm,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,obbiob,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,nwghhs,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,ob2mjs,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,rbl7k0,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,9tm48n,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,bogyxf,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,pn73xc,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,5ll4bb,impression,2023-04-21
LW045DVYSGRD75TK6U54,0d67kc,impression,2023-04-21
5E325T5HYL61QSABVR5V,ovnsyp,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,fxzu1x,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,pwavhl,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,nk7y9m,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,x6wzs9,impression,2023-04-21
5E325T5HYL61QSABVR5V,u981g8,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,rbc28n,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,g2s520,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,2asahz,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,e84d32,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,8ozmrg,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,vfxd22,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,11mr2m,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,twypmm,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,mpxvae,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,19lcs2,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,un724n,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,26uir7,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,pqu6t5,impression,2023-04-21
5E325T5HYL61QSABVR5V,t5ujd9,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,sxx5fx,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,b6obd9,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,rrzymc,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,yz30hs,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,85ptuk,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,ovc9wn,impression,2023-04-21
LW045DVYSGRD75TK6U54,rko87w,impression,2023-04-21
5E325T5HYL61QSABVR5V,3bu0e5,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,89cf8m,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,3p7hn3,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,t98z75,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,jgh77f,impression,2023-04-21
5E325T5HYL61QSABVR5V,o8q26q,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,mqdfaf,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,y1kxbh,impression,2023-04-21
LW045DVYSGRD75TK6U54,pv1bs3,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,dqfj5c,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,wwohgp,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,ecjz6a,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,tibvi5,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,r23mtn,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,b9tvz4,impression,2023-04-21
5E325T5HYL61QSABVR5V,9s5jum,impression,2023-04-21
5E325T5HYL61QSABVR5V,51l4nw,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,qe8lwe,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,sxx5fx,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,bl9tid,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,lfyscd,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,b4ffyf,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,opk4o7,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,nadadp,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,h31003,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,vdwahs,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,sud4ha,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,7aftv3,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,w7pul2,impression,2023-04-21
LW045DVYSGRD75TK6U54,vn41c9,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,spc9vb,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,hng4a0,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,x92fi0,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,u4xoxd,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,oc20y8,impression,2023-04-21
IDOFCO721HTJGDH7332G,s85zzl,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,f7nfo8,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,ekrojd,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,h5jh3h,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,b7rq8v,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,b4ffyf,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,5unwei,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,1tijfh,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,lmjpey,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,g3fl74,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,mzq6kt,impression,2023-04-21
IDOFCO721HTJGDH7332G,5g65si,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,gtvv74,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,1ngj7w,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,0zhiti,impression,2023-04-21
GXLKAA83238FVRU718EX,ofpsah,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,w3us5w,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,0719qa,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,hkgnre,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,mmmzn4,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,as23wo,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,w0h2z9,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,tdkki8,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,zeahj9,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,f5vm9z,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,sj28zt,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,lc67d7,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,0y875i,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,aoaexj,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,huarrm,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,y5grl2,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,orxyuy,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,xtb1o1,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,brkn3q,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,j95gw7,impression,2023-04-21
5E325T5HYL61QSABVR5V,k27rkf,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,cvqv40,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,16rfm6,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,3j6rki,impression,2023-04-21
5E325T5HYL61QSABVR5V,869aeo,impression,2023-04-21
GXLKAA83238FVRU718EX,z2ymwq,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,nbw6wl,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,02qhao,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,5flymj,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,vecd58,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,tx0fqh,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,nfuf66,impression,2023-04-21
GXLKAA83238FVRU718EX,gde0d3,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,g3p5nh,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,07k41h,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,ds46he,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,bj20tn,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,0y875i,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,z403rg,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,34hct7,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,9czk20,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,bse7z6,impression,2023-04-21
5E325T5HYL61QSABVR5V,ppwu5g,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,mzbfb0,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,1tijfh,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,gtzr9l,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,wrgyrp,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,zvkgzx,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,lxx56c,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,ikox0w,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,zcc0bo,impression,2023-04-21
